国語,英語,数学,物理,化学,生物,地学,世界史,日本史,経済,地理,倫理
73,76,48,50,53,45,55,61,68,54,64,58
58,60,57,57,66,57,63,64,67,58,63,51
61,62,50,50,52,41,53,56,63,51,58,47
67,72,58,59,70,63,67,70,71,62,69,61
55,58,49,51,63,57,60,63,66,54,58,51
52,55,54,56,68,61,63,64,67,57,59,50
55,58,48,51,63,58,60,63,67,54,57,52
65,70,55,57,70,65,67,71,72,61,67,62
60,62,50,52,61,55,59,63,67,55,60,53
54,55,52,53,61,52,58,60,65,53,57,47
48,50,53,55,70,63,63,64,66,56,57,48
50,50,51,51,51,37,50,50,60,48,53,37
63,67,50,53,64,58,62,66,69,57,62,57
69,73,55,56,64,57,63,68,70,60,68,60
55,57,57,58,68,60,64,65,67,58,62,51
51,50,45,46,51,41,49,52,61,46,50,41
74,78,46,49,55,50,57,64,69,55,64,62
57,62,56,59,81,79,74,76,73,64,66,62
46,47,58,57,62,49,58,56,62,54,56,39
51,51,64,61,61,44,58,55,62,56,61,39
57,61,65,64,75,66,70,70,70,64,68,54
54,56,56,57,67,58,63,63,66,57,60,49
60,63,61,60,64,52,62,62,67,59,65,50
48,50,54,56,71,64,64,65,66,56,58,48
52,51,46,47,49,37,48,50,60,46,51,40
57,59,45,48,58,52,56,60,65,51,56,51
50,51,65,62,67,52,63,60,64,58,62,42
68,70,52,53,55,46,56,60,67,55,63,54
56,58,58,57,62,49,59,60,65,56,61,47
66,69,49,51,57,49,57,61,67,54,62,55
45,48,56,58,77,72,69,68,68,59,59,50
71,76,48,52,64,62,63,70,72,58,66,65
59,61,45,49,58,53,57,61,66,52,57,52
66,72,52,56,77,77,72,77,75,63,68,68
66,70,58,58,62,52,62,64,68,59,67,55
65,70,57,58,69,62,66,69,71,61,68,60
60,63,59,59,64,53,62,63,67,59,65,51
57,58,54,54,57,45,56,57,64,53,59,46
48,48,49,51,59,50,56,57,62,50,53,42
58,60,54,55,60,49,58,60,65,55,60,49
57,58,40,44,51,45,50,55,63,47,52,48
47,46,52,52,52,38,51,50,59,48,52,35
53,57,55,57,73,68,67,68,69,59,61,54
59,61,43,46,56,50,54,60,65,50,55,52
53,52,50,50,48,34,49,50,60,48,53,38
46,48,53,55,73,68,65,66,67,56,56,49
39,36,48,47,45,28,43,42,54,42,44,25
62,66,60,60,70,62,67,68,70,62,67,57
56,60,52,55,72,69,67,70,70,58,61,57
75,81,48,52,66,64,65,72,73,60,68,69
59,59,56,54,49,32,50,51,61,51,59,41
36,34,55,54,55,38,51,47,56,47,48,27
53,55,54,55,64,56,61,62,66,55,59,48
47,47,47,49,56,47,53,55,62,48,51,41
65,69,59,59,64,53,63,65,68,60,67,55
45,43,51,50,50,35,49,48,58,47,50,33
55,56,50,51,55,44,54,55,63,51,56,45
67,70,52,53,60,53,60,64,68,57,64,57
61,64,62,61,71,62,67,68,69,62,67,55
62,65,58,57,59,47,59,60,66,57,64,50
69,71,45,47,51,43,53,59,66,51,60,55
66,72,61,62,77,72,73,75,74,66,72,64
57,59,52,53,62,53,59,61,66,55,59,50
63,66,51,53,63,57,61,65,68,56,62,56
51,51,61,59,62,47,59,57,63,55,59,41
38,37,58,57,63,49,57,54,60,52,52,33
58,61,49,53,70,67,65,69,70,57,61,58
56,58,51,53,60,52,58,60,65,54,59,49
56,58,48,50,55,46,54,57,64,51,56,47
40,39,53,52,56,43,52,51,59,48,49,33
65,68,49,51,61,56,60,65,69,56,62,58
60,65,51,54,70,66,66,69,70,59,63,59
55,55,49,50,53,42,52,54,62,50,55,43
68,73,47,51,66,64,64,70,72,58,64,64
49,49,48,50,58,49,55,56,62,50,52,43
41,39,46,47,51,39,48,48,58,44,46,32
60,60,47,47,45,32,47,50,61,47,55,43
73,79,54,56,67,63,67,72,73,62,71,66
61,62,50,51,52,41,53,56,64,51,59,47
58,61,66,64,67,53,64,63,66,61,67,49
59,60,49,51,55,46,55,58,64,52,58,48
69,74,50,52,61,55,60,65,69,57,65,60
48,47,52,51,53,39,51,51,60,49,52,36
49,51,64,63,69,56,64,62,65,59,62,44
58,61,56,57,66,58,63,64,67,58,63,52
59,62,55,57,69,63,65,67,69,59,63,56
55,55,47,47,46,34,47,50,60,47,53,40
55,54,48,48,42,27,44,46,58,45,52,36
55,57,54,55,65,58,62,63,67,56,60,51
37,34,42,45,52,42,48,48,57,42,42,31
53,55,52,54,63,55,60,61,65,54,58,48
72,77,58,59,67,60,66,70,72,63,71,63
62,63,44,46,51,43,51,56,64,49,56,50
56,57,45,46,48,38,49,52,61,47,53,44
61,62,47,48,50,40,51,54,63,49,56,47
67,72,53,55,64,58,63,67,70,59,66,60
60,60,48,49,49,37,50,53,62,49,56,45
51,52,50,51,58,48,55,56,63,51,55,43
51,52,48,51,61,54,57,59,64,52,55,47
54,55,53,53,59,48,57,58,64,53,57,45
64,66,49,50,55,47,55,60,66,53,60,53
66,71,54,56,71,67,67,72,72,61,67,63
54,57,57,58,69,61,65,65,67,58,62,51
48,47,43,45,52,43,49,52,60,45,48,40
54,55,54,55,62,53,59,60,65,55,59,47
68,72,54,55,60,51,60,64,68,58,66,57
45,44,49,50,56,45,53,53,60,48,50,38
68,74,70,69,79,70,76,76,74,70,77,63
59,62,57,57,65,55,62,63,67,58,63,51
71,77,47,51,66,65,64,72,73,59,66,67
55,55,53,53,54,42,53,54,62,51,57,43
59,63,65,65,77,69,72,71,71,65,69,57
62,66,46,49,61,56,59,64,68,54,60,56
63,66,53,55,65,59,63,66,69,58,64,57
61,63,49,51,61,54,59,63,67,54,60,54
45,47,52,54,69,63,63,63,65,54,55,46
56,58,55,55,63,53,60,61,66,56,60,49
56,57,51,51,55,45,54,56,63,51,57,46
68,73,52,54,63,58,62,67,70,59,66,61
63,66,57,58,66,58,64,66,69,60,66,56
54,54,36,40,48,42,47,53,62,44,48,45
71,75,52,53,58,50,59,64,69,57,66,59
58,60,59,58,62,51,60,61,66,57,63,49
54,55,53,54,62,53,59,60,65,54,58,47
56,56,49,49,48,35,49,51,61,48,54,41
66,70,53,55,66,60,64,68,70,59,66,60
59,62,60,60,69,60,66,66,68,60,65,53
61,66,61,62,75,69,71,72,71,64,68,59
54,57,60,60,70,61,65,65,67,59,63,50
45,45,49,51,59,49,55,55,62,50,51,40
51,53,52,54,65,58,61,62,66,55,57,48
57,60,57,57,65,56,62,63,67,58,62,51
52,53,55,55,60,49,57,58,63,54,58,44
61,62,50,50,49,37,51,53,62,50,58,45
55,57,60,60,67,55,63,62,66,58,63,48
57,59,55,56,63,54,61,62,66,56,61,50
47,47,55,54,59,47,56,55,62,52,55,40
46,47,54,55,66,56,60,60,64,54,55,43
51,52,50,52,59,50,56,58,63,52,55,45
57,60,54,56,68,62,64,66,68,58,62,54
63,65,44,47,52,45,53,58,65,51,57,52
61,65,49,53,69,66,65,69,70,58,62,59
50,52,52,53,62,53,58,59,64,53,56,45
61,64,57,58,70,63,66,68,69,60,65,56
44,43,55,54,55,40,52,50,59,49,52,33
61,63,48,50,56,47,55,59,65,52,58,51
68,73,65,64,71,61,69,70,71,65,73,60
64,70,60,62,80,77,75,77,74,66,71,66
76,80,46,48,51,44,54,61,68,54,64,61
56,60,55,57,70,64,66,67,69,59,62,54
57,59,42,45,54,49,53,58,64,49,54,50
52,53,41,45,56,51,53,57,64,48,51,47
62,63,60,58,57,42,57,57,64,56,64,47
55,57,50,51,57,48,56,58,64,52,57,47
60,63,58,57,63,52,61,62,67,58,64,51
46,45,56,54,55,39,52,51,59,50,54,35
55,57,54,55,63,54,60,61,66,55,60,49
51,52,52,53,61,52,58,59,64,53,56,45
74,82,50,56,79,82,74,82,78,66,72,77
52,53,53,53,56,45,54,55,62,51,56,42
54,57,61,62,78,73,72,72,70,63,65,55
50,50,51,51,55,44,53,54,61,50,53,40
58,61,53,55,67,61,63,66,68,57,62,55
64,68,44,48,61,58,59,65,69,54,60,59
54,56,63,62,68,56,64,63,66,60,64,47
42,41,50,50,52,39,50,49,58,46,48,33
61,65,52,54,66,61,64,67,69,58,63,57
55,57,59,58,61,49,59,59,64,56,61,45
58,60,60,59,61,47,60,59,65,57,63,47
64,66,51,52,54,43,55,58,65,53,61,51
60,64,49,53,69,67,65,70,70,58,62,60
62,66,52,55,67,62,64,68,70,58,63,58
53,53,43,45,47,36,47,50,60,45,50,40
41,39,47,47,49,36,47,46,57,44,46,31
58,60,56,56,59,46,57,58,65,55,61,47
57,60,59,60,71,64,67,68,69,60,64,54
59,62,53,54,59,50,58,60,66,55,60,50
67,72,61,61,69,60,67,69,71,63,70,59
68,73,54,56,67,61,65,69,71,61,68,62
67,71,54,55,62,54,61,65,69,58,66,57
41,41,47,50,64,57,57,58,63,50,49,41
63,67,60,60,72,65,68,70,71,62,68,58
50,50,47,49,57,48,54,56,62,49,52,43
55,57,59,58,65,54,62,62,66,57,62,48
54,53,46,46,46,33,47,49,60,46,51,39
67,73,65,65,79,72,75,76,74,68,74,64
62,62,57,55,48,31,51,51,61,52,61,42
52,55,53,56,73,69,67,68,69,58,60,54
62,66,54,56,69,64,66,69,70,60,65,58
66,70,55,56,65,58,63,67,69,59,66,58
57,60,54,55,66,58,62,64,67,57,61,52
60,63,54,55,66,59,63,65,68,58,62,54
74,81,56,58,74,73,72,78,76,66,73,71
52,53,45,47,56,49,54,57,63,49,52,45
54,55,55,55,57,44,56,56,63,53,58,43
65,70,66,65,75,65,71,72,72,66,73,60
60,63,54,55,61,51,59,61,66,56,62,51
63,66,55,55,60,50,59,61,67,57,64,52
70,75,49,52,64,60,63,69,71,58,66,64
49,50,57,56,61,48,57,56,63,53,57,41
58,60,64,62,63,48,61,60,65,59,65,46
64,66,40,44,50,45,51,58,65,49,56,53
49,48,59,56,54,37,53,50,59,51,56,35
48,49,45,49,61,56,57,59,64,50,52,46
71,76,47,50,62,59,62,68,71,57,65,64
51,52,55,54,57,44,55,55,62,52,56,41
70,73,49,50,55,47,56,62,67,55,63,57
58,59,52,52,51,37,51,53,62,51,57,43
60,64,59,60,75,70,70,72,71,63,67,59
58,57,39,41,35,22,39,43,57,41,48,38
73,78,51,54,63,58,63,69,71,60,68,64
55,56,43,45,51,42,50,54,62,47,52,45
66,70,51,53,64,58,62,66,69,58,64,59
68,73,55,57,70,66,68,72,72,62,69,64
86,95,54,58,77,79,76,85,81,69,79,84
37,34,48,47,43,26,42,40,53,41,43,23
53,53,43,45,49,39,48,52,61,46,50,42
64,66,57,56,53,38,55,56,64,55,63,47
49,50,55,55,65,55,60,60,64,54,57,44
53,53,45,46,48,37,48,51,60,46,51,41
64,66,49,50,48,37,51,54,63,51,59,48
57,58,44,46,50,41,50,54,62,48,53,46
62,64,47,49,54,45,54,58,65,51,58,50
68,73,58,60,72,66,69,72,72,64,70,63
54,56,60,60,70,61,66,65,67,60,63,50
61,65,54,56,70,65,66,69,70,59,64,58
71,75,50,52,63,59,62,68,71,58,66,63
70,76,62,63,76,71,73,76,74,67,74,66
50,50,53,53,58,47,56,56,62,52,55,42
45,43,42,43,43,30,43,44,56,41,45,32
74,80,51,54,65,61,65,71,73,60,69,67
48,48,45,47,54,45,51,53,61,47,50,40
47,47,52,52,55,42,52,52,60,49,52,38
74,78,56,56,59,49,61,65,70,59,69,60
53,54,51,51,55,44,54,55,62,51,55,43
61,64,55,56,62,53,61,63,67,57,63,53
59,61,53,54,59,49,57,59,65,54,60,49
68,73,51,55,71,69,68,73,73,61,67,66
69,73,49,52,64,60,63,68,71,58,65,62
50,52,49,51,61,53,57,59,64,52,54,46
60,62,50,51,55,45,55,58,65,52,58,49
63,68,55,56,67,61,65,68,70,60,65,58
71,74,53,53,54,44,57,61,67,56,65,56
58,58,48,48,49,38,50,53,62,49,55,44
69,73,39,44,55,53,56,64,69,52,59,62
52,54,50,52,62,55,59,61,65,53,56,47
71,76,51,54,63,58,63,68,71,59,67,63
65,68,61,60,63,51,62,64,68,60,67,54
59,60,47,48,52,42,52,56,63,50,56,48
51,52,52,52,58,47,55,56,63,51,55,43
52,52,51,52,57,46,55,56,63,51,55,43
38,37,59,58,63,49,57,54,60,52,52,33
63,67,53,55,65,60,63,67,69,58,64,58
53,54,52,53,59,50,57,58,64,53,57,45
40,38,45,45,43,29,42,42,55,41,43,27
49,48,49,48,45,29,45,45,57,45,50,33
45,45,54,54,61,49,57,56,62,51,53,39
53,54,48,49,53,42,52,54,62,49,54,43
57,58,49,51,58,51,57,60,65,52,57,49
61,64,65,64,72,62,69,68,70,63,69,55
63,67,53,55,69,65,66,69,70,60,65,60
62,64,44,47,56,51,55,61,66,52,57,54
47,47,54,54,60,49,57,56,62,52,54,40
58,60,51,53,60,52,58,61,66,54,59,50
66,68,41,44,50,44,52,58,66,50,57,54
65,68,50,52,56,47,56,60,66,54,62,54
59,61,53,54,61,52,59,61,66,55,61,51
60,63,52,54,61,52,59,62,66,55,61,52
66,67,49,49,45,31,48,52,62,50,59,46
53,54,60,59,67,55,63,62,66,58,62,47
57,57,43,46,51,43,51,55,63,48,53,46
60,61,57,55,53,38,54,54,63,53,61,44
67,71,59,59,63,53,63,65,69,60,68,56
62,63,57,55,53,38,54,55,63,54,61,45
41,37,34,36,37,25,37,40,54,35,37,28
65,69,52,54,64,57,62,66,69,58,64,58
57,58,47,48,51,41,51,54,63,49,55,45
49,50,54,54,62,51,58,58,63,53,56,43
50,53,57,59,75,68,68,68,68,60,61,52
48,49,55,55,65,56,60,60,64,54,57,44
64,69,63,63,77,71,73,74,73,66,71,61
60,63,66,64,73,62,69,68,69,64,69,54
61,65,52,54,66,60,63,66,69,57,62,56
76,82,52,55,66,62,66,72,73,62,71,68
67,72,57,59,74,70,70,74,73,64,69,64
55,57,57,58,69,60,64,65,67,58,62,51
55,57,54,54,58,46,56,57,64,53,58,45
60,60,48,48,45,32,47,50,61,48,55,43
62,65,59,59,65,54,63,64,68,59,66,53
67,72,63,63,71,62,69,70,71,65,72,60
62,64,52,52,56,46,56,59,65,54,60,50
67,70,43,47,54,49,55,61,67,52,59,57
46,44,45,47,50,39,48,50,59,45,48,36
68,71,48,49,52,43,54,59,66,53,61,54
52,55,63,62,73,63,67,66,67,61,64,49
56,57,54,54,60,49,58,59,64,54,59,47
63,66,48,50,57,50,57,61,67,53,60,54
52,52,51,51,55,44,53,54,62,50,54,42
61,63,60,59,60,47,59,60,65,57,64,48
47,46,48,49,54,43,51,52,60,48,50,38
55,58,64,63,75,65,69,68,69,63,66,52
60,63,50,53,65,60,62,66,68,56,61,55
78,83,56,57,64,56,65,70,72,62,73,66
61,65,57,58,68,60,65,67,69,60,65,56
58,62,57,59,73,68,68,70,70,61,65,56
59,62,56,57,67,59,64,66,68,59,64,54
42,42,55,55,64,53,58,57,62,52,53,38
48,46,54,52,48,31,48,46,57,47,52,32
60,62,50,52,59,51,57,60,66,54,59,51
45,43,49,48,45,29,45,44,56,44,48,30
41,41,60,59,69,57,62,59,63,55,55,38
59,61,57,56,58,45,57,58,64,55,61,47
78,85,57,59,71,67,70,76,75,66,75,71
56,58,58,58,66,56,62,63,66,58,62,49
58,60,58,57,58,46,58,58,64,55,62,46
55,57,54,55,63,54,60,61,65,55,60,48
67,71,44,48,57,53,57,64,68,54,61,59
59,62,56,56,61,51,60,61,66,56,62,50
54,54,46,47,49,38,49,51,61,47,53,42
52,53,63,61,65,51,61,59,64,58,62,44
57,58,49,50,56,47,55,57,64,51,57,47
71,76,69,67,72,60,70,71,72,67,76,60
50,51,46,48,57,50,54,57,63,49,52,45
63,64,49,49,47,35,50,53,62,50,58,46
64,68,59,59,67,57,65,66,69,61,67,56
57,59,55,55,59,48,58,59,65,54,60,47
75,81,62,62,71,64,70,74,74,66,75,67
59,60,49,50,56,47,55,58,65,52,58,49
51,53,50,52,63,56,59,61,65,53,56,47
67,72,60,61,72,66,69,72,72,64,70,62
61,63,60,58,60,47,59,60,65,57,64,48
54,56,50,52,64,57,60,63,66,54,58,50
63,67,55,56,68,62,65,68,70,60,65,58
53,56,60,60,72,63,67,66,68,60,63,50
70,75,57,59,73,69,70,74,74,64,71,66
30,26,48,48,54,41,49,46,55,43,41,25
49,49,47,49,58,49,54,56,63,49,52,43
59,62,59,60,71,63,67,68,69,61,65,55
65,67,64,61,55,37,57,56,64,58,67,46
61,61,43,45,45,35,47,51,62,47,54,45
52,54,54,55,63,54,60,60,65,55,58,47
49,49,51,51,54,42,52,53,61,49,53,39
57,62,49,53,73,71,67,71,71,59,61,59
63,68,67,66,77,68,73,73,72,67,72,59
52,52,56,55,55,41,54,53,61,52,57,40
57,59,56,56,62,52,60,61,66,56,61,49
58,61,58,58,69,61,65,66,68,60,64,54
67,68,51,50,47,33,50,53,63,51,60,48
59,63,59,60,71,64,67,68,70,61,66,56
66,71,58,59,70,63,67,70,71,62,69,60
56,60,61,62,74,67,69,69,70,62,66,55
52,52,58,57,58,44,56,55,62,54,58,41
61,64,59,58,62,50,60,61,66,58,64,50
58,60,42,46,58,54,56,61,66,50,55,53
60,64,47,51,67,65,63,68,70,56,60,59
60,62,52,53,63,56,61,64,67,56,61,53
60,60,38,41,43,34,45,51,61,44,51,46
43,43,54,54,60,48,56,54,61,51,53,37
55,55,44,46,47,36,47,51,61,46,52,42
58,60,52,54,65,58,61,64,67,56,60,53
52,53,63,62,67,54,63,61,65,58,62,44
59,63,56,58,71,65,67,69,70,60,65,57
57,62,64,65,82,77,75,75,72,66,69,59
41,39,47,48,50,37,47,47,57,44,46,31
71,74,48,49,53,45,55,61,67,54,63,57
56,57,56,56,58,45,57,57,63,54,60,45
62,64,49,50,52,41,53,56,64,51,59,49
58,60,47,49,57,49,55,59,65,51,57,50
56,58,49,52,63,57,60,63,67,54,58,51
74,81,53,57,77,78,74,80,77,66,73,74
61,62,51,51,54,43,54,57,64,52,59,48
73,79,66,66,75,66,73,74,74,68,77,65
69,73,54,55,60,52,60,64,69,58,66,58
58,61,52,54,67,62,63,66,68,57,61,55
62,65,51,52,58,49,57,61,66,54,61,52
47,46,43,45,52,43,49,52,60,45,48,39
60,63,46,50,68,67,64,69,70,56,60,60
57,59,47,49,55,46,54,57,64,51,56,48
58,60,45,48,59,53,57,61,66,52,57,52
56,58,59,58,65,54,62,62,66,58,62,49
60,63,53,54,60,50,59,61,66,55,61,51
70,75,59,59,66,57,65,68,71,62,70,61
59,61,53,54,60,51,58,60,66,55,60,50
64,68,55,56,64,56,62,65,69,58,65,56
45,44,52,51,50,34,48,47,58,46,50,32
50,51,49,50,57,47,54,56,62,50,53,43
64,67,44,48,57,53,57,63,67,53,59,56
61,63,45,48,55,49,55,60,66,51,57,52
59,61,57,57,62,51,60,61,66,57,63,50
54,54,46,47,50,39,49,52,61,47,53,42
48,49,44,47,60,55,56,59,64,49,51,45
52,53,55,55,59,47,57,57,63,53,58,43
58,59,57,57,62,51,60,61,66,56,62,48
60,62,49,50,52,41,53,56,64,51,58,47
58,59,45,47,51,43,51,55,63,49,55,47
70,74,60,60,65,55,64,67,70,62,70,59
57,59,52,53,58,48,57,58,64,53,59,48
57,58,45,47,51,42,51,55,63,49,54,46
51,50,39,42,44,34,44,48,59,42,47,39
66,70,51,53,60,52,59,64,68,56,64,57
49,49,54,54,61,50,57,57,63,52,55,42
48,48,45,48,58,51,54,57,63,49,51,43
56,60,59,61,79,76,73,74,72,63,66,59
55,55,46,48,52,42,51,54,62,49,54,44
72,78,54,57,71,67,69,74,74,63,71,68
55,54,45,46,48,37,48,51,61,46,52,42
62,64,44,47,55,49,55,60,66,51,57,53
72,76,51,53,62,56,62,67,71,58,67,62
59,61,49,50,55,46,54,57,64,52,57,48
62,66,61,61,71,63,67,68,70,62,68,57
53,53,36,40,49,44,48,54,62,44,48,45
57,58,54,54,56,44,55,56,63,53,59,45
63,66,53,54,61,52,60,62,67,57,63,54
57,57,56,55,54,39,54,54,62,52,59,42
58,60,62,60,60,44,59,57,64,57,64,45
50,51,58,59,69,59,64,63,66,57,60,47
59,63,63,63,76,68,71,71,71,64,68,57
70,74,51,53,63,58,62,67,70,58,66,62
85,91,44,48,57,56,60,70,74,58,70,73
35,33,57,56,64,51,57,53,59,51,50,32
